Channel,Season,Status,Color Choice,Gender,Product Line,Product Class,Product Sub Class,Silhouette,Style Code,Style Name,Color,Size Scale,SILHOUETTE USED FOR SIZING,Size Weight Code,,
Ecomm,FAHO25,Active,VW4018MAG,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Magenta,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018MGP,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Marshmallow Glen Plaid,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018NOR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Nordic,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018RUM,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Rum,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018SGL,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Sea Glass,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018SAS,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018,Vuori AllTheFeels Legging,Sea Spray,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4018-SBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018-S,Vuori AllTheFeels Legging-Short,Black,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4018-SBCO,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018-S,Vuori AllTheFeels Legging-Short,Blue Coast,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4018-SEVG,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018-S,Vuori AllTheFeels Legging-Short,Evergreen,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4018-SMAG,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018-S,Vuori AllTheFeels Legging-Short,Magenta,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4018-SSAS,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4018-S,Vuori AllTheFeels Legging-Short,Sea Spray,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4301BLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Black,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301BCO,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Blue Coast,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301CGP,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Charcoal Glen Plaid,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301CLB,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Crystal Blue,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301EVG,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Evergreen,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301JAV,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Java,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301-LBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-L,Vuori AllTheFeels Slim Flare-Long,Black,XS-XL,BLISSBLEND - LONG,WNUSECLEGGINGSBLISSB LONG,,
Ecomm,FAHO25,Active,VW4301-LBCO,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-L,Vuori AllTheFeels Slim Flare-Long,Blue Coast,XS-XL,BLISSBLEND - LONG,WNUSECLEGGINGSBLISSB LONG,,
Ecomm,FAHO25,Active,VW4301-LJAV,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-L,Vuori AllTheFeels Slim Flare-Long,Java,XS-XL,BLISSBLEND - LONG,WNUSECLEGGINGSBLISSB LONG,,
Ecomm,FAHO25,Active,VW4301RUM,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301,Vuori AllTheFeels Slim Flare,Rum,XXS-XXL,BLISSBLEND,WNUSECLEGGINGSBLISSB EXT,,
Ecomm,FAHO25,Active,VW4301-SBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-S,Vuori AllTheFeels Slim Flare-Short,Black,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4301-SBCO,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-S,Vuori AllTheFeels Slim Flare-Short,Blue Coast,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4301-SJAV,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4301-S,Vuori AllTheFeels Slim Flare-Short,Java,XS-XL,BLISSBLEND - SHORT,WNUSECLEGGINGSBLISSB SHORT,,
Ecomm,FAHO25,Active,VW4414-LBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414-L,Vuori AllTheForm Flare Legging- L,Black,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4414-LSTR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414-L,Vuori AllTheForm Flare Legging- L,Strawberry,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4414-SBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414-S,Vuori AllTheForm Flare Legging- S,Black,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4414-SSTR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414-S,Vuori AllTheForm Flare Legging- S,Strawberry,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4414BLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414,Vuori AllTheForm Flare Legging,Black,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4414STR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4414,Vuori AllTheForm Flare Legging,Strawberry,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130BLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Black,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130BBT,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Black Blurred Torrent,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130BRI,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Bright Iris,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130EVG,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Evergreen,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130HUK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Huckleberry,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130-LBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-L,Vuori AllTheForm Legging-Long,Black,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4130-LBRI,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-L,Vuori AllTheForm Legging-Long,Bright Iris,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4130-LHUK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-L,Vuori AllTheForm Legging-Long,Huckleberry,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4130-LSTR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-L,Vuori AllTheForm Legging-Long,Strawberry,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4130RSN,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Raisin,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130-SBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-S,Vuori AllTheForm Legging-Short,Black,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4130-SBRI,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-S,Vuori AllTheForm Legging-Short,Bright Iris,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4130-SHUK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-S,Vuori AllTheForm Legging-Short,Huckleberry,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4130-SSTR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130-S,Vuori AllTheForm Legging-Short,Strawberry,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4130STR,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Strawberry,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4130VRO,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4130,Vuori AllTheForm Legging,Vintage Rose,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4156BLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156,Vuori AllTheForm Pocket Legging,Black,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4156HUK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156,Vuori AllTheForm Pocket Legging,Huckleberry,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4156-LBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156-L,Vuori AllTheForm Pocket Legging-Long,Black,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4156-LRSN,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156-L,Vuori AllTheForm Pocket Legging-Long,Raisin,XS-XL,LEGGINGS - LONG,WNUSECLEGGINGS LONG,,
Ecomm,FAHO25,Active,VW4156RSN,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156,Vuori AllTheForm Pocket Legging,Raisin,XXS-XXL,LEGGING,WNUSECLEGGINGS Ext.,,
Ecomm,FAHO25,Active,VW4156-SBLK,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156-S,Vuori AllTheForm Pocket Legging-Short,Black,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4156-SRSN,WOMENS,APPAREL,BOTTOMS,LEGGINGS,LEGGING,VW4156-S,Vuori AllTheForm Pocket Legging-Short,Raisin,XS-XL,LEGGINGS - SHORT,WNUSECLEGGINGS SHORT,,
Ecomm,FAHO25,Active,VW4203BLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4203,Compose Wideleg Pant,Black,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4203CLB,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4203,Compose Wideleg Pant,Crystal Blue,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4203ESP,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4203,Compose Wideleg Pant,Espresso,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4203MSM,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4203,Compose Wideleg Pant,Marshmallow,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4359HBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4359,Elevation Stripe Track Pant,Black Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4354CWP,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4354,Elevation Track Pant,Charcoal Windowpane,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4354HRA,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4354,Elevation Track Pant,Raisin Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4089HBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089,Elevation Trouser,Black Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4089LHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089,Elevation Trouser,Light Heather Grey,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4089-LHBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089-L,Elevation Trouser-Long,Black Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4089-LLHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089-L,Elevation Trouser-Long,Light Heather Grey,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4089-SHBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089-S,Elevation Trouser-Short,Black Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4089-SLHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4089-S,Elevation Trouser-Short,Light Heather Grey,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023HBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Black Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023BTH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Blue Coast Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023HEE,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Ecru Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023HEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Evergreen Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023HJV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Java Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023-LHBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Black Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023-LBTH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Blue Coast Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023-LHEE,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Ecru Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023-LHEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Evergreen Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023-LHJV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Java Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023-LHNM,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-L,Halo Essential Wideleg-Long,Nutmeg Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4023HNM,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Nutmeg Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023RSN,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Raisin,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4023-SHBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Black Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SBTH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Blue Coast Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SHEE,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Ecru Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SHEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Evergreen Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SHJV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Java Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SHNM,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Nutmeg Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023-SRSN,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023-S,Halo Essential Wideleg-Short,Raisin,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4023RBH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4023,Halo Essential Wideleg,Strawberry Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4339HBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4339,Halo Foldover Pant,Black Heather,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4339PHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4339,Halo Foldover Pant,Pale Grey Heather,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4347BTH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4347,Halo Low Rise Slim Flare Pant,Blue Coast Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4347HHI,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4347,Halo Low Rise Slim Flare Pant,Chia Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4347HEE,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4347,Halo Low Rise Slim Flare Pant,Ecru Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4347SBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4347,Halo Low Rise Slim Flare Pant,Solid Black,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313BGH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Bluegrass Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313HHI,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Chia Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313HEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Evergreen Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313-LBGH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-L,Halo Modern Straight Leg Pant-L,Bluegrass Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4313-LHHI,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-L,Halo Modern Straight Leg Pant-L,Chia Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4313-LHEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-L,Halo Modern Straight Leg Pant-L,Evergreen Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4313-LPHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-L,Halo Modern Straight Leg Pant-L,Pale Grey Heather,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4313-LSBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-L,Halo Modern Straight Leg Pant-L,Solid Black,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW4313PHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Pale Grey Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313-SBGH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-S,Halo Modern Straight Leg Pant-S,Bluegrass Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4313-SHHI,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-S,Halo Modern Straight Leg Pant-S,Chia Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4313-SHEV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-S,Halo Modern Straight Leg Pant-S,Evergreen Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4313-SPHG,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-S,Halo Modern Straight Leg Pant-S,Pale Grey Heather,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4313-SSBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313-S,Halo Modern Straight Leg Pant-S,Solid Black,XS-XL,PANTS - SHORT,WNUSECPANTS SHORT,,
Ecomm,FAHO25,Active,VW4313SBK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Solid Black,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4313VRH,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4313,Halo Modern Straight Leg Pant,Vintage Rose Heather,XXS-XXL,PANT,WNUSECPANTS Ext.,,
Ecomm,FAHO25,Active,VW4431BNE,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4431,Haven Straight Leg,Bone,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4431DJV,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4431,Haven Straight Leg,Dark Java,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4431SLY,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4431,Haven Straight Leg,Stellar Sky,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4330BLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4330,Maven Wideleg Pant,Black,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4330BCO,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4330,Maven Wideleg Pant,Blue Coast,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW404-LBLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW404-L,Miles Ankle Pant - Long,Black,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW404-LBCO,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW404-L,Miles Ankle Pant - Long,Blue Coast,XS-XL,PANTS - LONG,WNUSECPANTS LONG,,
Ecomm,FAHO25,Active,VW404BLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW404,Miles Ankle Pant,Black,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW404BCO,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW404,Miles Ankle Pant,Blue Coast,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW404CHI,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW404,Miles Ankle Pant,Chia,XS-XL,PANT,WNUSECPANTS,,
Ecomm,FAHO25,Active,VW4357BLK,WOMENS,APPAREL,BOTTOMS,PANTS,PANT,VW4357,Miles Trouser,Black,XXS-XXL,PANT,WNUSECPANTS Ext.,,
